epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,11859.1,0.74607,0.61842,1.02953,0.66957,0.45524,0.48348,0.26699,1.72171,1.63259,1.62234,0.0034,0.0034,0.0034
102,11977.5,0.7425,0.61323,1.02656,0.65998,0.4599,0.48222,0.26664,1.72095,1.63243,1.62164,0.003334,0.003334,0.003334
103,12095.3,0.7434,0.61607,1.02652,0.65504,0.46069,0.48312,0.26703,1.72013,1.63216,1.62113,0.003268,0.003268,0.003268
104,12213.1,0.73833,0.61324,1.02496,0.66096,0.45956,0.48379,0.2678,1.71902,1.63176,1.62009,0.003202,0.003202,0.003202
105,12330.8,0.73615,0.60951,1.02423,0.66976,0.45669,0.48535,0.26927,1.7179,1.63183,1.61896,0.003136,0.003136,0.003136
106,12448.9,0.72924,0.60528,1.02301,0.65828,0.46041,0.4842,0.26769,1.71707,1.63175,1.61825,0.00307,0.00307,0.00307
107,12567.2,0.72982,0.60438,1.02178,0.66327,0.45802,0.48443,0.26823,1.71641,1.63283,1.6175,0.003004,0.003004,0.003004
108,12686.1,0.72547,0.60202,1.02071,0.66136,0.45894,0.48501,0.26842,1.7161,1.63263,1.61696,0.002938,0.002938,0.002938
109,12804.2,0.71861,0.59542,1.0177,0.66083,0.45926,0.48552,0.26838,1.71547,1.63322,1.61607,0.002872,0.002872,0.002872
110,12922.1,0.71523,0.59067,1.01644,0.667,0.45541,0.49154,0.27062,1.71505,1.63371,1.6153,0.002806,0.002806,0.002806
111,13040.2,0.71307,0.58948,1.01449,0.65893,0.46002,0.4917,0.26986,1.71423,1.63342,1.61485,0.00274,0.00274,0.00274
112,13158.1,0.71235,0.59022,1.01631,0.66707,0.45706,0.49302,0.27153,1.71401,1.63378,1.61454,0.002674,0.002674,0.002674
113,13276.1,0.70587,0.58466,1.01157,0.66153,0.45946,0.49269,0.27142,1.71351,1.63414,1.61413,0.002608,0.002608,0.002608
114,13394,0.70352,0.58243,1.01082,0.67087,0.45652,0.49402,0.27199,1.71286,1.63461,1.61355,0.002542,0.002542,0.002542
115,13512.1,0.70172,0.57952,1.01087,0.67132,0.45727,0.49671,0.27323,1.7124,1.63513,1.61269,0.002476,0.002476,0.002476
116,13630.7,0.69549,0.57471,1.00655,0.67335,0.45815,0.49718,0.27368,1.71209,1.63592,1.61236,0.00241,0.00241,0.00241
117,13748.6,0.6954,0.57474,1.00843,0.6746,0.45758,0.49741,0.27516,1.71166,1.63581,1.61212,0.002344,0.002344,0.002344
118,13866.7,0.69275,0.57333,1.00714,0.67517,0.45546,0.49724,0.27527,1.71123,1.63607,1.61144,0.002278,0.002278,0.002278
119,13984.8,0.6817,0.56254,1.00111,0.66552,0.44981,0.49834,0.27583,1.71061,1.63613,1.61074,0.002212,0.002212,0.002212
120,14102.7,0.68336,0.56566,1.00327,0.66975,0.4488,0.49985,0.27626,1.71056,1.63761,1.61035,0.002146,0.002146,0.002146
121,14220.6,0.68159,0.56362,1.00249,0.67984,0.45172,0.50071,0.27697,1.71011,1.63851,1.60974,0.00208,0.00208,0.00208
122,14339,0.67644,0.56033,1.00039,0.67089,0.44896,0.50015,0.2777,1.70948,1.63906,1.6092,0.002014,0.002014,0.002014
123,14458.5,0.67595,0.55778,1.00003,0.67291,0.44746,0.50017,0.2772,1.70917,1.63991,1.60878,0.001948,0.001948,0.001948
124,14577.6,0.67009,0.55462,0.99877,0.68671,0.4486,0.50093,0.27774,1.70842,1.64065,1.60811,0.001882,0.001882,0.001882
125,14695,0.66955,0.55176,0.99632,0.69102,0.44815,0.50198,0.27799,1.70813,1.64047,1.60775,0.001816,0.001816,0.001816
126,14812.4,0.65984,0.54573,0.99511,0.6812,0.44683,0.50083,0.27799,1.70766,1.64117,1.60717,0.00175,0.00175,0.00175
127,14929.3,0.65745,0.54231,0.99272,0.68345,0.44595,0.5012,0.2781,1.70765,1.64237,1.60656,0.001684,0.001684,0.001684
128,15046.4,0.65604,0.54292,0.99247,0.68702,0.44589,0.5007,0.27819,1.70694,1.64383,1.60595,0.001618,0.001618,0.001618
129,15163.2,0.65067,0.53673,0.98995,0.6903,0.44594,0.50087,0.27711,1.70625,1.64473,1.60534,0.001552,0.001552,0.001552
130,15280.6,0.6446,0.53231,0.98665,0.69264,0.44564,0.50108,0.27737,1.70587,1.64599,1.60502,0.001486,0.001486,0.001486
131,15397.8,0.64496,0.53232,0.98829,0.69629,0.44545,0.50616,0.27931,1.70539,1.6477,1.60449,0.00142,0.00142,0.00142
132,15515.5,0.63892,0.52805,0.98603,0.69641,0.44655,0.50635,0.27957,1.70477,1.6486,1.60412,0.001354,0.001354,0.001354
133,15632.4,0.63598,0.5266,0.98486,0.69849,0.44674,0.50713,0.28015,1.70481,1.64886,1.604,0.001288,0.001288,0.001288
134,15749.8,0.63274,0.52223,0.98348,0.69982,0.44659,0.50739,0.28046,1.7043,1.64938,1.60317,0.001222,0.001222,0.001222
